"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","28/GET /todos (200) XML pref @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","27","14/POST /todos (413) content too long @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","3324","Пользователь выходит из аккаунта @ui","chromium","Mon Nov 03 18:18:04 UTC 2025","passed","Mon Nov 03 18:18:07 UTC 2025","Тест выхода из аккаунта @ui","","",""
"","3744","Пользователь ищет статьи по тегу @ui","chromium","Mon Nov 03 18:18:07 UTC 2025","passed","Mon Nov 03 18:18:11 UTC 2025","Тест поиска по тегам @ui","","",""
"","21","05/GET /todos/{id} (200) @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","15","21/PUT /todos/{id} no title (400) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","17","20/PUT /todos/{id} partial (200) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","15","30/GET /todos (406) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","16","25/GET /todos (200) XML @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","19","12/POST /todos (400) description too long @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","16","18/POST /todos/{id} (404) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","3912","Пользователь лайкает статью @ui","chromium","Mon Nov 03 18:18:00 UTC 2025","passed","Mon Nov 03 18:18:04 UTC 2025","Тесты статей @ui","","",""
"","4531","Пользователь создает статью @ui","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:53 UTC 2025","Тесты статей @ui","","",""
"","16","29/GET /todos (200) no accept @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","17","15/POST /todos (400) extra @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","18","16/PUT /todos/{id} (400) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","20","22/PUT /todos/{id} no amend id (400) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","18","10/POST /todos (400) doneStatus @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","16","04/GET /todo (404) not plural @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","62","09/POST /todos (201) @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","36","08/HEAD /todos (200) @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","22","03/GET /todos (200) @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","17","07/GET /todos (200) ?filter @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","15","26/GET /todos (200) JSON @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","18","17/POST /todos/{id} (200) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","21","13/POST /todos (201) max out content @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","19","06/GET /todos/{id} (404) @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","5247","Пользователь редактирует статью @ui","chromium","Mon Nov 03 18:17:54 UTC 2025","passed","Mon Nov 03 18:18:00 UTC 2025","Тесты статей @ui","","",""
"","15","27/GET /todos (200) ANY @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","17","11/POST /todos (400) title too long @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","34","02/GET /challenges (200) @api","chromium","Mon Nov 03 18:17:48 UTC 2025","passed","Mon Nov 03 18:17:48 UTC 2025","POST /challenger @api","","",""
"","16","24/OPTIONS /todos (200) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","14","23/DELETE /todos/{id} (200) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
"","17","19/PUT /todos/{id} full (200) @api","chromium","Mon Nov 03 18:17:49 UTC 2025","passed","Mon Nov 03 18:17:49 UTC 2025","POST /challenger @api","","",""
