"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","27/GET /todos (200) ANY @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","14","18/POST /todos/{id} (404) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","3583","Пользователь ищет статьи по тегу @ui","chromium","Mon Nov 03 19:40:47 UTC 2025","passed","Mon Nov 03 19:40:51 UTC 2025","Тест поиска по тегам @ui","","",""
"","16","10/POST /todos (400) doneStatus @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","16","15/POST /todos (400) extra @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","24","06/GET /todos/{id} (404) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","20","04/GET /todo (404) not plural @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","28","02/GET /challenges (200) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","19","03/GET /todos (200) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","15","11/POST /todos (400) title too long @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","15","24/OPTIONS /todos (200) @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","3188","Пользователь выходит из аккаунта @ui","chromium","Mon Nov 03 19:40:44 UTC 2025","passed","Mon Nov 03 19:40:47 UTC 2025","Тест выхода из аккаунта @ui","","",""
"","5120","Пользователь редактирует статью @ui","chromium","Mon Nov 03 19:40:36 UTC 2025","passed","Mon Nov 03 19:40:41 UTC 2025","Тесты статей @ui","","",""
"","15","16/PUT /todos/{id} (400) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","14","25/GET /todos (200) XML @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","16","20/PUT /todos/{id} partial (200) @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","14","22/PUT /todos/{id} no amend id (400) @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","26","07/GET /todos (200) ?filter @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","3564","Пользователь лайкает статью @ui","chromium","Mon Nov 03 19:40:41 UTC 2025","passed","Mon Nov 03 19:40:44 UTC 2025","Тесты статей @ui","","",""
"","17","14/POST /todos (413) content too long @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","13","30/GET /todos (406) @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
"","14","08/HEAD /todos (200) @api","chromium","Mon Nov 03 19:40:30 UTC 2025","passed","Mon Nov 03 19:40:30 UTC 2025","POST /challenger @api","","",""
"","21","21/PUT /todos/{id} no title (400) @api","chromium","Mon Nov 03 19:40:31 UTC 2025","passed","Mon Nov 03 19:40:31 UTC 2025","POST /challenger @api","","",""
